time,price,y,alpha,regime,z,glft_inventory,y_aware_inventory,alpha/y_aware_inventory,regime_aware_inventory,regime_galerkin_inventory,regime_sc_cubic_inventory
9545,-46.541079,-1.1297449,-0.016998188,-1,-1.25,3,-1,-6,-8,-13,-14
9546,-47.251907,-1.124059,-0.011924332,-1,-1.25,4,-1,-6,-8,-13,-14
9547,-47.133211,-1.3276879,-0.017267146,-1,-1.25,5,-1,-6,-8,-13,-14
9548,-46.997834,-1.1028752,-0.027747794,-1,-1.25,5,-1,-8,-9,-14,-14
9549,-46.506319,-1.1403297,-0.036131597,-1,-1.25,5,-1,-8,-10,-16,-14
9550,-45.803125,-1.2445364,-0.036525875,-1,-1.25,5,0,-7,-12,-16,-15
9551,-45.826873,-1.0033667,-0.054730164,-1,-1.25,5,0,-7,-12,-16,-16
9552,-45.888436,-0.62417951,-0.04939363,-1,-1.25,6,1,-8,-13,-16,-16
9553,-45.936586,-1.1248291,-0.052474467,-1,-1.25,6,2,-8,-14,-16,-16
9554,-46.4537,-1.5594606,-0.040719836,-1,-1.25,7,2,-8,-14,-17,-16
9555,-46.919523,-1.3277763,-0.0420095,-1,-1.25,8,2,-8,-15,-18,-16
9556,-46.68988,-1.4615773,-0.046828622,-1,-1.25,8,3,-8,-15,-18,-16
9557,-46.357667,-1.7078004,-0.044978949,-1,-1.25,8,3,-8,-15,-18,-17
9558,-46.284154,-0.93687068,-0.042994479,-1,-1.25,8,3,-8,-15,-19,-17
9559,-46.158929,-0.92883425,-0.055508042,-1,-1.25,8,3,-8,-15,-19,-17
9560,-46.237209,-1.4793608,-0.043066158,-1,-1.25,8,3,-8,-15,-19,-17
9561,-46.113831,-1.7459696,-0.041719993,-1,-1.25,9,3,-8,-15,-19,-17
9562,-45.806891,-1.1876991,-0.041290606,-1,-1.25,10,4,-8,-16,-19,-17
9563,-45.786101,-1.5739434,-0.035754926,-1,-1.25,10,4,-8,-16,-19,-17
9564,-45.697616,-1.7586813,-0.034965454,-1,-1.25,10,4,-8,-16,-19,-18
9565,-45.32368,-2.0002241,-0.046864752,-1,-1.25,10,4,-8,-16,-19,-18
9566,-45.473447,-1.6788522,-0.049001751,-1,-1.25,10,4,-9,-16,-19,-18
9567,-45.452568,-1.6209681,-0.059387712,-1,-1.25,10,5,-10,-16,-19,-18
9568,-45.722211,-1.2571057,-0.050169382,-1,-1.25,10,5,-11,-17,-19,-18
9569,-45.955152,-1.8211486,-0.042893445,-1,-1.25,10,5,-11,-17,-19,-18
9570,-45.608931,-1.3279515,-0.03372897,-1,-1.25,11,6,-11,-18,-20,-18
9571,-45.054664,-1.6449539,-0.023570387,-1,-1.25,11,5,-11,-18,-20,-18
9572,-44.737837,-1.5483675,-0.016347669,-1,-1.25,11,5,-11,-20,-21,-18
9573,-44.744757,-1.5664519,-0.018991213,-1,-1.25,12,6,-11,-20,-22,-17
9574,-44.195207,-1.7187164,-0.024573011,-1,-1.25,12,6,-12,-20,-22,-18
9575,-43.851696,-1.3674999,-0.024801265,-1,-1.25,12,7,-11,-20,-22,-18
9576,-43.97736,-1.4281222,-0.023218137,-1,-1.25,12,7,-11,-20,-21,-18
9577,-43.886461,-1.1188813,-0.018180361,-1,-1.25,13,6,-11,-20,-21,-18
9578,-43.652525,-1.3577633,-0.017291724,-1,-1.25,14,5,-11,-18,-20,-18
9579,-43.521137,-1.1708885,-0.023254877,-1,-1.25,14,6,-11,-18,-22,-18
9580,-43.833785,-0.61139159,-0.020082206,-1,-1.25,14,6,-11,-18,-22,-19
9581,-44.137927,-1.0135567,-0.015726016,-1,-1.25,13,6,-10,-18,-22,-19
9582,-44.003801,-0.84066454,-0.011858224,-1,-1.25,13,6,-11,-18,-23,-20
9583,-44.07863,-1.0337146,-0.0090960791,-1,-1.25,13,6,-11,-17,-23,-20
9584,-43.983906,-1.2529665,-0.010963656,-1,-1.25,13,7,-11,-15,-23,-20
9585,-44.245203,-1.1847274,-0.018312741,-1,-1.25,13,7,-10,-15,-23,-20
9586,-43.649863,-0.57467856,-0.014154866,-1,-1.25,12,7,-10,-15,-23,-20
9587,-43.597344,-0.40343202,-0.011277683,-1,-1.25,11,7,-8,-15,-24,-21
9588,-43.523318,-0.37365975,-0.008663096,-1,-1.25,12,6,-8,-15,-22,-21
9589,-42.768712,0.099230938,-0.0049234313,-1,-1.25,12,7,-8,-14,-21,-21
9590,-42.759673,0.56211664,0.0019969617,-1,-1.25,11,6,-8,-14,-19,-21
9591,-42.612812,0.30434936,0.0019614383,-1,-1.25,11,7,-9,-15,-19,-20
9592,-43.050054,0.44869809,0.0045160827,-1,-1.25,9,6,-9,-14,-19,-20
9593,-43.061186,-0.24556782,0.019779228,-1,-1.25,10,6,-9,-15,-18,-20
9594,-42.872989,0.085505408,0.020720718,-1,-1.25,9,5,-8,-15,-18,-21
9595,-43.313136,0.25537639,0.0074658791,-1,-1.25,8,5,-8,-16,-18,-21
9596,-43.572332,0.20553562,0.0046091343,-1,-1.25,8,5,-7,-15,-18,-20
9597,-43.8149,0.74013306,0.0076113882,-1,-1.25,7,4,-6,-15,-18,-19
9598,-43.878621,0.62774753,0.0046506185,-1,-1.25,7,4,-7,-14,-18,-18
9599,-43.93196,0.61952785,0.013585638,-1,-1.25,7,3,-7,-14,-17,-17
9600,-44.022479,0.80477627,0.024263501,-1,-1.25,6,3,-7,-13,-16,-15
9601,-43.820802,0.75929614,0.01338606,-1,-1.25,6,3,-6,-13,-15,-14
9602,-43.83393,0.53477546,0.032858287,-1,-1.25,6,2,-5,-13,-15,-13
9603,-43.548175,-0.039246833,0.034795512,-1,-1.25,6,3,-5,-12,-16,-14
9604,-43.592481,0.033134496,0.035807297,-1,-1.25,5,3,-5,-11,-16,-15
9605,-44.065393,-0.32749274,0.023295047,-1,-1.25,7,3,-5,-10,-16,-15
9606,-44.009011,0.22146459,0.013587499,-1,-1.25,8,3,-5,-10,-16,-14
9607,-44.000107,0.14100091,0.0099022482,-1,-1.25,7,3,-5,-10,-15,-15
9608,-44.552595,0.23943445,0.0039438094,-1,-1.25,8,2,-5,-10,-15,-15
9609,-44.181168,0.62481339,0.021314267,-1,-1.25,8,3,-5,-10,-15,-14
9610,-44.040998,0.69602793,0.033276598,-1,-1.25,8,2,-5,-10,-15,-13
9611,-43.777931,0.70784024,0.039928144,-1,-1.25,7,2,-3,-9,-15,-13
9612,-44.027663,0.69556718,0.035326267,-1,-1.25,7,1,-2,-8,-15,-13
9613,-44.354412,0.30112575,0.032711218,-1,-1.25,7,1,-1,-8,-15,-13
9614,-44.720536,0.39854247,0.035191404,-1,-1.25,6,1,-1,-8,-16,-13
9615,-44.150255,0.43454303,0.03070567,-1,-1.25,5,2,-1,-8,-16,-13
9616,-43.941341,0.35019701,0.036702924,-1,-1.25,5,2,0,-8,-17,-12
9617,-44.436152,0.41280315,0.041890137,-1,-1.25,5,2,2,-6,-17,-12
9618,-43.693149,0.60430151,0.033382692,-1,-1.25,5,2,0,-6,-17,-12
9619,-44.162186,0.52714207,0.038856782,-1,-1.25,5,2,0,-6,-18,-12
9620,-44.181873,0.59870617,0.029210808,-1,-1.25,4,2,1,-6,-18,-12
9621,-43.943471,0.57774122,0.022945626,-1,-1.25,3,0,0,-6,-18,-12
9622,-43.921174,0.50001475,0.023368673,-1,-1.25,3,0,1,-6,-18,-13
9623,-43.838586,0.25592947,0.027227236,-1,-1.25,3,0,1,-7,-18,-12
9624,-43.646248,0.12251445,0.02038778,-1,-1.25,4,0,1,-7,-18,-12
9625,-43.165105,0.30300107,0.019454853,-1,-1.25,4,2,1,-7,-17,-13
9626,-42.904469,0.7515841,0.011307901,-1,-1.25,4,1,1,-7,-16,-13
9627,-42.477622,0.24568097,0.0046067113,-1,-1.25,4,2,2,-7,-16,-13
9628,-42.397354,0.051809211,0.0036699588,-1,-1.25,4,1,2,-7,-15,-14
9629,-42.377524,-0.25155764,0.0025009834,-1,-1.25,3,1,2,-8,-16,-14
9630,-41.957179,-0.10980956,-0.002312878,-1,-1.25,3,1,2,-8,-16,-14
9631,-41.775444,-0.16951689,-0.011155095,-1,-1.25,5,0,2,-7,-16,-14
9632,-42.245146,0.50942445,-0.010507962,-1,-1.25,5,-1,3,-7,-15,-13
9633,-42.614805,0.24815214,-0.0043526709,-1,-1.25,4,-1,3,-6,-16,-13
9634,-43.098961,0.092445713,0.0057458646,-1,-1.25,3,-1,3,-9,-16,-12
9635,-43.18983,0.76406747,0.0034280741,-1,-1.25,1,0,5,-8,-16,-12
9636,-43.184777,1.1963073,0.0076305822,-1,-1.25,1,-1,5,-7,-16,-12
9637,-42.381794,1.3865143,0.0077228494,-1,-1.25,0,-2,6,-7,-16,-12
9638,-42.699578,1.760898,0.015214319,-1,-1.25,0,-3,6,-6,-14,-12
9639,-42.652725,1.2489557,0.020701896,0,0,0,-3,6,-5,-14,-11
9640,-42.93457,1.3440864,0.023925219,0,0,0,-3,6,-5,-14,-11
9641,-43.179208,1.824401,0.017320195,0,0,-1,-3,7,-5,-14,-12
9642,-43.0482,2.6281068,0.012610056,0,0,-1,-3,7,-5,-14,-10
9643,-43.219599,2.6450316,0.019216247,0,0,-1,-4,6,-5,-14,-10
9644,-43.316928,2.3643576,0.033380439,0,0,-1,-4,6,-5,-13,-10
9645,-43.270881,2.7817712,0.035673954,0,0,-2,-4,6,-4,-12,-10
9646,-43.301109,2.1527752,0.031642375,0,0,-2,-4,7,-4,-12,-10
9647,-43.290648,1.7275738,0.029638754,0,0,-2,-4,7,-5,-12,-10
9648,-43.472827,1.4358679,0.026286829,0,0,-3,-4,7,-5,-12,-10
9649,-43.778128,1.4485361,0.020724101,0,0,-3,-4,7,-5,-12,-7
9650,-43.708313,1.2836339,0.019778889,0,0,-3,-4,7,-5,-12,-6
9651,-43.477464,1.546883,0.031507021,0,0,-4,-4,7,-5,-11,-5
9652,-43.093783,1.8915817,0.023822806,0,0,-5,-4,9,-5,-10,-5
9653,-42.658828,1.8964756,0.037350293,0,0,-5,-4,11,-3,-9,-4
9654,-42.496798,1.9713762,0.04421347,0,0,-4,-4,11,-3,-8,-4
9655,-42.541244,1.6116851,0.033793361,0,0,-5,-4,11,-3,-8,-2
9656,-42.575068,1.46038,0.040405039,0,0,-5,-3,11,-3,-7,-2
9657,-42.892573,1.5945768,0.035744865,0,0,-5,-3,11,-3,-7,-1
9658,-42.391754,1.7031508,0.037643718,0,0,-6,-3,11,-2,-6,-1
9659,-42.52236,1.6788265,0.030019936,0,0,-6,-3,11,-2,-5,-1
9660,-42.831124,1.1541123,0.024046831,0,0,-7,-3,11,-1,-4,-1
9661,-42.754179,1.6243321,0.024145715,0,0,-7,-3,11,0,-2,-1
9662,-42.736601,1.4986191,0.018909378,0,0,-7,-4,11,-1,-1,0
9663,-43.327411,1.4574247,0.021360335,0,0,-8,-4,11,0,-1,0
9664,-43.284547,1.5833637,0.022328511,0,0,-8,-4,11,1,-1,0
9665,-42.714227,1.6877838,0.021293936,0,0,-8,-4,11,1,0,1
9666,-43.194247,1.7196696,0.019320213,0,0,-8,-4,12,1,1,1
9667,-42.845178,1.9961185,0.024309888,0,0,-8,-4,13,1,2,1
9668,-42.882466,1.9253756,0.030002119,0,0,-8,-4,13,2,2,1
9669,-42.564417,1.992836,0.041598295,0,0,-9,-4,13,2,2,1
9670,-42.596023,1.3235725,0.040852063,0,0,-9,-4,13,2,2,2
9671,-42.33947,1.1463526,0.039991175,0,0,-9,-4,13,2,2,3
9672,-42.248087,1.0809719,0.030565113,0,0,-9,-4,13,2,2,3
9673,-41.845216,0.66511981,0.022541043,0,0,-9,-4,13,2,2,3
9674,-41.794448,0.62034121,0.01740288,0,0,-9,-4,12,2,3,2
9675,-41.700046,-0.11688237,0.0064038948,0,0,-9,-4,11,2,3,3
9676,-42.059396,-0.40321623,0.00040537187,0,0,-9,-4,9,2,3,3
9677,-42.050125,-0.3054495,-0.012794434,0,0,-8,-4,7,2,3,3
9678,-41.517318,-0.36575638,-0.014015335,0,0,-4,-4,7,2,3,4
9679,-41.520868,-0.75765016,-0.011005892,0,0,-2,-4,6,2,3,3
9680,-41.844371,-0.5108028,-0.013139014,0,0,-2,-4,4,1,3,3
9681,-41.781752,-0.14143069,-0.0058554794,0,0,-1,-4,4,0,2,3
9682,-41.540529,0.19004336,-0.0045840461,0,0,0,-4,3,-1,2,3
9683,-41.815769,0.073655117,0.0055059837,0,0,0,-5,4,1,2,4
9684,-42.070907,0.20041797,0.0016553903,0,0,-1,-3,4,1,1,5
9685,-41.862392,0.094534545,-0.0029772261,0,0,0,-2,4,1,1,6
9686,-41.872473,-0.19373745,-0.0068838714,0,0,0,-2,5,1,1,6
9687,-41.781955,-0.076360058,-0.0049746557,0,0,1,-2,5,1,2,5
9688,-41.617948,0.10406337,-0.0054624189,0,0,1,-1,4,1,1,5
9689,-41.671314,0.18417563,-0.0078796137,0,0,1,-3,4,1,1,5
9690,-41.73053,0.76683486,0.0029089592,0,0,-1,-3,6,0,2,6
9691,-41.8808,0.61820824,0.0016449322,0,0,-1,-3,6,1,2,6
9692,-42.067892,0.37790745,0.001775906,0,0,-1,-3,6,1,3,8
9693,-41.702932,0.36864164,0.00057123096,0,0,-1,-3,7,1,3,7
9694,-41.910768,0.62194684,0.00059292567,0,0,-3,-4,8,1,3,7
9695,-41.26836,0.3981444,0.00060465015,0,0,-2,-5,7,0,2,6
9696,-41.233683,-0.3281937,0.00064167295,0,0,-2,-7,7,0,1,6
9697,-40.936524,-0.6668594,-0.020556746,0,0,-2,-6,7,0,1,6
9698,-40.972415,-0.83866325,-0.029695484,0,0,-1,-4,7,0,0,5
9699,-41.027505,-1.1592215,-0.027910917,0,0,-1,-4,7,0,0,5
9700,-41.05053,-1.0788946,-0.031099315,0,0,-1,-4,7,-2,-1,5
9701,-41.30061,-1.4744666,-0.027643198,0,0,1,-3,7,-4,-1,5
9702,-41.379511,-1.5469979,-0.026285965,0,0,1,-3,7,-4,-2,5
9703,-41.423416,-1.0993774,-0.020677664,0,0,1,-2,6,-4,-2,3
9704,-41.821292,-1.5177173,-0.026346968,0,0,1,-2,6,-4,-3,3
9705,-42.366696,-1.6344961,-0.019785507,0,0,2,-2,6,-4,-3,3
9706,-42.807961,-1.5185037,-0.01930615,0,0,2,-2,6,-6,-5,3
9707,-42.587635,-1.2833092,-0.034961451,0,0,3,-2,6,-5,-5,3
9708,-42.105956,-1.0667056,-0.031795985,0,0,3,-3,5,-5,-5,3
9709,-42.543042,-1.3420285,-0.028717949,0,0,4,-3,5,-5,-5,3
9710,-42.679702,-1.1791159,-0.03213365,0,0,4,-2,4,-5,-6,2
9711,-42.782844,-1.2849734,-0.02977563,0,0,4,-2,3,-5,-7,1
9712,-42.073522,-0.87543518,-0.028148651,0,0,4,-2,3,-5,-7,1
9713,-42.047986,-1.1152936,-0.024506494,0,0,4,-2,3,-5,-7,1
9714,-41.703896,-1.3791241,-0.030054021,0,0,4,-2,3,-5,-7,0
9715,-41.725564,-2.102335,-0.022886316,0,0,4,-1,3,-5,-7,0
9716,-41.500867,-1.7011802,-0.022714522,0,0,4,-1,2,-5,-7,0
9717,-41.895689,-1.9835137,-0.034578207,0,0,4,1,1,-5,-7,-1
9718,-42.858811,-1.9375806,-0.03128864,0,0,4,1,1,-5,-8,-1
9719,-42.629508,-2.3185408,-0.032306755,0,0,5,1,0,-5,-8,-2
9720,-42.685413,-2.2502772,-0.030036858,0,0,5,1,0,-5,-9,-2
9721,-42.999661,-1.9711344,-0.023404846,0,0,5,1,0,-5,-8,-2
9722,-42.75294,-2.3506315,-0.021595588,0,0,5,1,0,-5,-8,-2
9723,-42.571256,-2.3358008,-0.016951628,0,0,5,1,0,-5,-8,-2
9724,-42.832235,-2.4575339,-0.025861675,0,0,5,1,0,-6,-8,-2
9725,-43.312851,-2.5258177,-0.020421312,0,0,5,1,0,-6,-8,-2
9726,-43.603984,-2.3188426,-0.018541844,0,0,6,1,0,-7,-8,-2
9727,-43.968896,-2.0969077,-0.024864668,0,0,6,1,-1,-7,-8,-2
9728,-43.934416,-1.9985155,-0.031476826,0,0,6,1,-1,-6,-9,-2
9729,-44.131577,-1.6973491,-0.034072876,0,0,7,1,-2,-7,-9,-2
9730,-44.442719,-1.1065521,-0.034035223,0,0,7,1,-2,-7,-8,-3
9731,-44.35148,-1.1840082,-0.042804952,0,0,7,1,-2,-7,-9,-3
9732,-44.357893,-0.97569711,-0.052244404,0,0,7,1,-2,-7,-9,-3
9733,-44.150792,-0.71568516,-0.059683323,0,0,7,1,-2,-7,-9,-3
9734,-44.720965,-0.31360793,-0.046107132,0,0,8,1,-2,-6,-8,-3
9735,-44.71683,-0.20864392,-0.038771263,0,0,8,0,-3,-6,-9,-3
9736,-45.267329,-0.20599391,-0.02924956,0,0,7,0,-5,-6,-9,-3
9737,-45.62408,-0.72711604,-0.027647344,0,0,8,0,-4,-6,-9,-4
9738,-46.260364,-0.77090282,-0.034937338,0,0,9,0,-3,-6,-9,-6
9739,-46.302436,-1.4708486,-0.045998784,0,0,9,0,-3,-5,-9,-6
9740,-46.434781,-1.7659331,-0.040904685,0,0,10,0,-4,-5,-8,-6
9741,-46.513843,-1.9857377,-0.040419806,0,0,10,1,-5,-6,-9,-6
9742,-46.081622,-1.5661843,-0.037107777,0,0,11,1,-6,-5,-9,-6
9743,-46.373282,-1.5376323,-0.041828901,0,0,12,1,-6,-5,-9,-6
9744,-47.039695,-1.3080446,-0.047790099,0,0,12,1,-6,-5,-9,-6
9745,-46.904653,-0.95043104,-0.055432561,0,0,12,1,-6,-6,-8,-7
9746,-46.70131,-1.1007859,-0.042943017,0,0,13,1,-4,-6,-8,-8
9747,-47.038911,-1.1378582,-0.033674282,0,0,13,1,-4,-6,-8,-7
9748,-46.972999,-1.167126,-0.034658498,0,0,15,1,-4,-6,-8,-7
9749,-47.056288,-1.458397,-0.03038543,0,0,15,0,-4,-6,-8,-6
9750,-47.11356,-1.5575223,-0.02390417,0,0,15,0,-4,-6,-9,-6
9751,-47.141795,-1.8030281,-0.022245507,0,0,16,0,-4,-6,-9,-6
9752,-47.306354,-1.7956836,-0.025565212,0,0,16,1,-4,-6,-9,-6
9753,-47.261464,-1.6460176,-0.023828663,0,0,16,1,-4,-6,-9,-6
9754,-47.287683,-1.584787,-0.028167692,0,0,16,1,-5,-6,-9,-6
9755,-47.019052,-2.0660592,-0.036544192,0,0,16,1,-5,-6,-9,-6
9756,-47.830755,-2.4053859,-0.033026898,0,0,16,1,-6,-6,-9,-7
9757,-47.824652,-1.8925289,-0.030425536,0,0,16,1,-6,-6,-10,-7
9758,-47.400001,-1.6572579,-0.029388813,0,0,16,1,-6,-6,-10,-7
9759,-47.462309,-2.001891,-0.032640452,0,0,16,2,-6,-6,-10,-8
9760,-47.676977,-1.9223379,-0.034646077,0,0,16,2,-6,-6,-10,-8
9761,-47.927742,-2.153155,-0.032814224,0,0,16,2,-6,-6,-10,-10
9762,-48.182928,-2.0193937,-0.025824136,0,0,16,2,-6,-6,-10,-10
9763,-47.875744,-2.1158423,-0.02908939,0,0,17,2,-6,-6,-10,-10
9764,-47.723874,-1.8026762,-0.022372371,0,0,17,2,-6,-6,-10,-10
9765,-47.529319,-1.6062024,-0.026519854,0,0,18,2,-7,-6,-10,-10
9766,-47.528638,-1.275965,-0.03013864,0,0,18,3,-7,-6,-10,-10
9767,-47.346899,-1.0901298,-0.036910242,0,0,18,4,-7,-6,-9,-10
9768,-47.042674,-1.189677,-0.033529398,0,0,19,4,-6,-6,-9,-10
9769,-47.367614,-1.0135085,-0.038145239,0,0,18,4,-6,-6,-9,-10
9770,-47.525207,-0.79651282,-0.028454553,0,0,18,4,-6,-7,-10,-10
9771,-47.497624,-0.72316679,-0.016940113,0,0,18,4,-5,-7,-9,-9
9772,-47.463362,-1.1324479,-0.025277983,0,0,18,5,-5,-5,-9,-9
9773,-47.507556,-1.1010474,-0.025112113,0,0,18,5,-6,-5,-8,-9
9774,-47.054318,-1.1564704,-0.029692782,0,0,19,5,-5,-5,-7,-9
9775,-46.895513,-1.7173911,-0.027273716,0,0,19,5,-5,-4,-7,-9
9776,-47.181031,-1.5904124,-0.017012427,0,0,19,5,-6,-4,-7,-8
9777,-47.692523,-1.7489487,-0.018342749,0,0,19,5,-6,-4,-7,-8
9778,-47.816379,-1.5635641,-0.013119051,0,0,19,5,-6,-4,-6,-8
9779,-47.924121,-1.8528324,-0.014741814,0,0,19,5,-7,-4,-7,-8
9780,-48.405685,-2.0961435,-0.019610927,0,0,19,5,-7,-4,-8,-8
9781,-49.049772,-2.0430493,-0.029711606,0,0,19,5,-7,-4,-8,-8
9782,-49.049385,-1.4087681,-0.02814558,0,0,19,5,-7,-5,-8,-8
9783,-49.36265,-1.5739723,-0.025920421,0,0,19,5,-8,-5,-8,-8
9784,-49.536026,-1.2994325,-0.019951212,0,0,19,5,-7,-5,-8,-9
9785,-49.707217,-1.4619611,-0.018878995,0,0,19,5,-7,-5,-8,-9
9786,-50.08964,-1.2595748,-0.023319146,0,0,19,5,-7,-6,-8,-9
9787,-49.838751,-1.3252675,-0.03167484,0,0,19,5,-7,-6,-8,-9
9788,-49.708304,-1.7284979,-0.029150462,0,0,19,5,-7,-6,-8,-9
9789,-49.653343,-1.6143714,-0.030651559,0,0,19,5,-7,-6,-8,-9
9790,-49.321458,-1.5649123,-0.037883407,0,0,19,5,-7,-6,-8,-10
9791,-49.279688,-1.4263126,-0.038156469,0,0,19,5,-8,-8,-8,-11
9792,-49.766884,-1.7970403,-0.047633914,0,0,19,5,-8,-8,-8,-11
9793,-50.122844,-2.0238657,-0.050958925,0,0,19,5,-8,-8,-8,-11
9794,-50.571992,-2.0354745,-0.047423222,0,0,19,5,-8,-8,-8,-10
9795,-50.787453,-1.740934,-0.036948795,0,0,19,5,-8,-8,-8,-11
9796,-50.59281,-2.1987932,-0.045770471,0,0,20,4,-8,-10,-8,-12
9797,-50.705127,-2.4047214,-0.042170516,0,0,20,5,-8,-10,-8,-12
9798,-51.094289,-2.3948153,-0.040901318,0,0,20,5,-8,-10,-8,-12
9799,-50.627939,-2.8401345,-0.051365491,0,0,20,5,-8,-10,-8,-12
9800,-50.818591,-3.052161,-0.043656194,0,0,22,5,-7,-10,-8,-12
9801,-50.993966,-3.4297594,-0.033138564,0,0,23,5,-7,-10,-8,-12
9802,-51.26197,-3.5626867,-0.026881345,0,0,23,5,-7,-10,-8,-12
9803,-51.135727,-3.8182105,-0.0261248,0,0,23,5,-7,-10,-8,-12
9804,-50.927517,-3.0546136,-0.020083777,0,0,23,5,-7,-10,-8,-12
9805,-51.128791,-2.8886814,-0.028654436,0,0,23,5,-7,-10,-8,-12
9806,-50.8942,-2.4110689,-0.035579771,0,0,23,5,-7,-10,-8,-12
9807,-50.7603,-2.3483456,-0.031906118,0,0,23,6,-7,-10,-8,-12
9808,-50.683971,-1.4313844,-0.029053975,0,0,23,6,-7,-10,-8,-12
9809,-51.134919,-1.7443882,-0.032270747,0,0,23,5,-8,-10,-8,-13
9810,-51.33717,-1.6985731,-0.029713827,0,0,23,5,-8,-10,-9,-13
9811,-51.521091,-0.95789137,-0.032060225,0,0,22,5,-8,-10,-10,-13
9812,-51.24439,-1.0570696,-0.027693736,0,0,22,5,-8,-9,-10,-13
9813,-51.146236,-1.1581799,-0.040286597,0,0,22,5,-8,-9,-10,-13
9814,-51.319144,-1.3499636,-0.049467078,0,0,22,4,-8,-10,-11,-13
9815,-51.236162,-1.5997539,-0.04199165,0,0,22,4,-8,-10,-11,-13
9816,-51.626524,-2.2801162,-0.049618956,0,0,23,4,-8,-10,-11,-13
9817,-51.764603,-2.295651,-0.048624518,0,0,23,4,-8,-10,-11,-13
9818,-52.248545,-2.0324595,-0.036795422,0,0,23,4,-8,-11,-11,-14
9819,-52.594416,-2.0640439,-0.038368907,0,0,23,4,-8,-12,-11,-14
9820,-52.835666,-1.7197081,-0.03891887,0,0,23,4,-8,-12,-12,-15
9821,-53.091682,-2.1084067,-0.043637211,0,0,23,5,-8,-12,-12,-15
9822,-53.010799,-1.9865063,-0.037385841,0,0,23,5,-8,-12,-12,-15
9823,-52.604537,-1.90439,-0.042445879,0,0,23,5,-9,-12,-12,-15
9824,-52.880217,-1.6473811,-0.037175643,0,0,24,5,-9,-12,-12,-15
9825,-52.83645,-1.3306855,-0.034211025,0,0,24,5,-9,-13,-13,-17
9826,-52.866621,-1.7060809,-0.04928245,0,0,24,5,-9,-13,-13,-17
9827,-52.765944,-1.9930714,-0.054766303,0,0,24,5,-9,-13,-13,-16
9828,-52.807787,-1.8230337,-0.042498042,0,0,24,5,-9,-13,-13,-16
9829,-53.616778,-1.6801805,-0.038205202,0,0,24,5,-9,-13,-14,-16
9830,-53.705359,-1.3757683,-0.042642557,0,0,24,5,-9,-13,-14,-16
9831,-54.150242,-0.79520046,-0.033331712,0,0,24,5,-9,-13,-13,-16
9832,-54.191668,-1.1863305,-0.0333434,0,0,25,5,-8,-11,-13,-15
9833,-54.599997,-1.258362,-0.025828813,0,0,26,5,-8,-11,-13,-14
9834,-55.10445,-1.2110838,-0.015070059,0,0,26,5,-8,-11,-12,-14
9835,-55.11612,-1.0312968,-0.027511267,0,0,27,5,-7,-11,-12,-14
9836,-55.329777,-1.0684007,-0.02546997,0,0,27,4,-7,-12,-12,-14
9837,-55.182874,-0.84119281,-0.02515473,0,0,27,4,-7,-12,-12,-14
9838,-55.219968,-0.905798,-0.019203838,0,0,27,4,-8,-12,-11,-14
9839,-54.926121,-0.82602108,-0.023093346,0,0,27,4,-7,-12,-12,-14
9840,-54.695503,-0.56608029,-0.022016181,0,0,27,4,-7,-11,-12,-14
9841,-53.905464,-0.55572365,-0.017428531,0,0,27,4,-8,-11,-12,-14
9842,-53.8431,-0.40431281,-0.022512134,0,0,28,4,-8,-11,-12,-14
9843,-53.741513,-0.80809888,-0.030106522,0,0,27,4,-8,-12,-12,-14
9844,-54.228199,-0.12696447,-0.032940207,0,0,26,5,-8,-13,-12,-15
9845,-54.752445,-0.28624086,-0.025021488,0,0,25,5,-9,-12,-12,-15
9846,-55.155089,0.43665401,-0.021849285,0,0,25,5,-9,-11,-10,-12
9847,-55.368386,0.46239391,-0.016974652,0,0,25,4,-9,-10,-9,-12
9848,-55.046834,0.77949674,-0.012640716,0,0,25,4,-11,-11,-10,-12
9849,-54.605251,0.73721011,-0.0025290764,0,0,25,4,-11,-9,-10,-10
9850,-55.096079,0.8046632,0.005638781,0,0,21,4,-10,-9,-9,-9
9851,-55.297671,1.3373247,0.013562905,0,0,19,4,-8,-8,-9,-9
9852,-55.131944,1.3042097,0.014598381,0,0,16,4,-8,-8,-8,-6
9853,-55.374293,1.6203146,0.028318963,0,0,15,4,-8,-8,-8,-6
9854,-55.363349,1.957587,0.022884182,0,0,15,4,-7,-8,-6,-6
9855,-55.475014,2.0103605,0.022615887,0,0,14,4,-6,-8,-4,-5
9856,-55.726474,2.2234507,0.022351703,0,0,13,3,-4,-7,-3,-4
9857,-55.801753,2.2007606,0.034624953,0,0,13,2,-4,-7,-3,-4
9858,-55.272901,2.6154871,0.029506793,0,0,13,2,-4,-6,-3,-4
9859,-55.303505,2.3074233,0.032186194,0,0,13,2,-4,-5,-3,-4
9860,-55.316265,2.0476981,0.02876844,0,0,12,2,-4,-3,-3,-4
9861,-55.472935,1.7301204,0.022809012,0,0,11,2,-3,-3,-2,-4
9862,-55.682575,1.5909266,0.022566818,0,0,10,2,-2,-3,-2,-4
9863,-55.137567,1.6984656,0.029007918,0,0,10,2,-2,-4,-1,-3
9864,-54.892645,2.3187689,0.036242031,0,0,8,2,-2,-4,-1,-3
9865,-55.165823,2.1485957,0.028711043,0,0,8,2,-2,-2,-1,-3
9866,-55.027188,1.9081916,0.032090097,0,0,6,2,-2,-2,-1,-3
